model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.617656746031746,0.6877361111111111,0.56,0.4384702380952381,0.29833333333333334,0.684392857142857,0.20900000000000002,0.7749166666666667,0.11850000000000001,0.8467619047619047
bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.038286547888716084,0.07220833333333333,0.055,0.021416666666666667,0.03666666666666667,0.04135317460317459,0.025,0.045019841269841265,0.018000000000000002,0.05662318989172536
bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.03870753335358598,0.07051984126984126,0.055,0.023111904761904764,0.03333333333333333,0.037167460317460314,0.025,0.042103968253968255,0.018500000000000003,0.05497371838687628
bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.04003076591260285,0.07842261904761905,0.065,0.025778571428571425,0.03666666666666666,0.039834126984126986,0.027000000000000003,0.044611904761904755,0.018000000000000002,0.04967440169050076
bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.600452664399093,0.6601309523809524,0.525,0.41097023809523814,0.30166666666666664,0.6818630952380953,0.21000000000000005,0.7806607142857144,0.11950000000000001,0.8530119047619047
bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.6290578231292517,0.6897777777777777,0.57,0.45597023809523807,0.30499999999999994,0.6911488095238094,0.21,0.7817023809523809,0.11900000000000002,0.8480119047619047
bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.6214834183673469,0.6846111111111111,0.56,0.44347023809523806,0.3,0.6887678571428572,0.21200000000000002,0.7867023809523809,0.11750000000000002,0.8425952380952382
bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.06395786941482245,0.11507539682539683,0.075,0.03217222222222223,0.065,0.06259596949891068,0.054000000000000006,0.07960436548888561,0.036,0.09902103215555227
bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.06813179199792882,0.14110317460317462,0.11,0.037703697251258224,0.07166666666666666,0.059953300835381945,0.05600000000000001,0.08111520559728672,0.0395,0.10393993408517307
bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.06995230488144481,0.12924603174603175,0.09,0.03712036391792489,0.065,0.06968828371742364,0.052000000000000005,0.09166368054282045,0.038500000000000006,0.11567749285136962
bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.5364868669690098,0.586031746031746,0.4,0.3250892857142857,0.26666666666666666,0.6322619047619047,0.196,0.7398214285714286,0.12300000000000001,0.8899761904761906
bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.5614476804610733,0.6115932539682539,0.45,0.3750892857142857,0.26666666666666666,0.6326785714285715,0.196,0.7381547619047619,0.12300000000000001,0.8858095238095238
bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.5241703987150416,0.5673154761904762,0.395,0.32270833333333326,0.25666666666666665,0.5992261904761904,0.19,0.7013690476190476,0.125,0.8933095238095238
bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.06042591459765061,0.1258452380952381,0.095,0.025727715530656704,0.07333333333333333,0.06026157151207366,0.05500000000000001,0.07214539324589539,0.036500000000000005,0.09311458092096543
bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.06527335965875329,0.13640079365079366,0.105,0.03397771553065671,0.07,0.05931819172113291,0.053000000000000005,0.07280152505446623,0.0395,0.10051352569142818
