project,task_unit,model,split_strategy,experiment_id,train_source,query_source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
sonar,cross,bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.2312929894179894,0.2821031746031746,0.14,0.07625,0.1249999999999999,0.21825,0.1139999999999999,0.3485833333333333,0.103,0.6531666666666667
sonar,cross,bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.1595836101044658,0.3391448412698413,0.295,0.0890681213341937,0.2066666666666666,0.1418990196514443,0.1669999999999999,0.1687138488153416,0.1189999999999999,0.212065819028082
sonar,cross,bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.1502671217106139,0.3236448412698412,0.275,0.088949896236992,0.2066666666666666,0.1304238890957469,0.166,0.1531520868849695,0.1225,0.1927499227024518
sonar,cross,bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.1480540953533046,0.3267837301587301,0.27,0.0905424192110939,0.2,0.1315018152361731,0.156,0.1629863262824829,0.115,0.2003512520488677
sonar,cross,bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.2540534060846561,0.2851765873015873,0.1,0.0645833333333333,0.1133333333333333,0.21825,0.136,0.4810833333333333,0.1165,0.7792500000000001
sonar,cross,bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.3673236111111111,0.3971071428571429,0.165,0.1125,0.2,0.4236666666666666,0.186,0.6448333333333334,0.134,0.8799166666666668
sonar,cross,bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.3780296296296296,0.4166587301587302,0.18,0.1225,0.2133333333333333,0.4488333333333333,0.19,0.66175,0.133,0.8784166666666667
spark,cross,bge-small,recent,title_qtitle_file_w100_recent,title,title,file,w100,0.0074404761904761,0.0175,0.01,0.0053571428571428,0.0083333333333333,0.0093154761904761,0.005,0.0093154761904761,0.003,0.0105654761904761
spark,cross,bge-small,recent,title_qdesc_file_w100_recent,title,desc,file,w100,0.0078571428571428,0.015,0.015,0.0078571428571428,0.005,0.0078571428571428,0.003,0.0078571428571428,0.0015,0.0078571428571428
spark,cross,bge-small,recent,title_qcomments_file_w100_recent,title,comments,file,w100,0.0062158385093167,0.01425,0.01,0.0053571428571428,0.005,0.0055745341614906,0.004,0.0080745341614906,0.0025,0.0093245341614906
spark,cross,bge-small,recent,title_qtitle_module_w100_recent,title,title,module,w100,0.4209560515873015,0.471281746031746,0.305,0.2441666666666666,0.2083333333333333,0.4980833333333334,0.153,0.5944999999999999,0.1035,0.8029999999999998
spark,cross,bge-small,recent,title_qdesc_module_w100_recent,title,desc,module,w100,0.4844305555555555,0.5402956349206349,0.405,0.3293333333333333,0.2233333333333333,0.5439166666666666,0.158,0.627,0.1025,0.7979999999999999
spark,cross,bge-small,recent,title_qcomments_module_w100_recent,title,comments,module,w100,0.4778566468253968,0.5355992063492063,0.415,0.3380833333333333,0.2183333333333333,0.5155833333333333,0.154,0.607,0.1015,0.7879999999999999
spark,cross,bge-small,recent,desc_qtitle_file_w100_recent,desc,title,file,w100,0.0045040445665445,0.0165555555555555,0.01,0.0011904761904761,0.0066666666666666,0.0074404761904761,0.005,0.0086904761904761,0.0035,0.0097000915750915
spark,cross,bge-small,recent,desc_qdesc_file_w100_recent,desc,desc,file,w100,0.004555722055722,0.0154365079365079,0.0,0.0,0.005,0.0010616883116883,0.0069999999999999,0.0129366883116883,0.006,0.0208213036963036
spark,cross,bge-small,recent,desc_qcomments_file_w100_recent,desc,comments,file,w100,0.0034741668457701,0.0211309523809523,0.005,0.0003571428571428,0.0083333333333333,0.001929980516937,0.007,0.007179980516937,0.0065,0.014679980516937
spark,cross,bge-small,recent,desc_qtitle_module_w100_recent,desc,title,module,w100,0.450875992063492,0.496563492063492,0.33,0.2670833333333333,0.225,0.5324166666666666,0.158,0.6095,0.1075,0.8371666666666667
spark,cross,bge-small,recent,desc_qdesc_module_w100_recent,desc,desc,module,w100,0.5097904761904762,0.5603670634920634,0.43,0.3505833333333333,0.2366666666666666,0.56575,0.162,0.6317499999999999,0.1055,0.8234166666666667
spark,cross,bge-small,recent,desc_qcomments_module_w100_recent,desc,comments,module,w100,0.5094007936507936,0.5605535714285714,0.435,0.3530833333333333,0.2233333333333333,0.5340833333333334,0.1609999999999999,0.6190833333333333,0.107,0.833
spark,cross,bge-small,recent,diff_qtitle_file_w100_recent,diff,title,file,w100,0.0049057539682539,0.0161111111111111,0.005,0.0003571428571428,0.0083333333333333,0.0080654761904761,0.005,0.0080654761904761,0.0035,0.0143154761904761
spark,cross,bge-small,recent,diff_qdesc_file_w100_recent,diff,desc,file,w100,0.0049623917748917,0.0135119047619047,0.0,0.0,0.005,0.0058116883116883,0.006,0.0135616883116883,0.005,0.0198116883116883
spark,cross,bge-small,recent,diff_qcomments_file_w100_recent,diff,comments,file,w100,0.0040428672425955,0.0206388888888888,0.005,0.0003571428571428,0.0083333333333333,0.0060966471836037,0.008,0.0094716471836037,0.006,0.0157216471836037
spark,cross,bge-small,recent,diff_qtitle_module_w100_recent,diff,title,module,w100,0.4803025793650793,0.5268670634920635,0.36,0.2929166666666666,0.2283333333333333,0.5490833333333334,0.1679999999999999,0.6545000000000001,0.1094999999999999,0.8559166666666665
spark,cross,bge-small,recent,diff_qdesc_module_w100_recent,diff,desc,module,w100,0.5228501984126984,0.5736944444444445,0.43,0.3526666666666667,0.2416666666666666,0.58325,0.1639999999999999,0.647,0.11,0.8571666666666666
spark,cross,bge-small,recent,diff_qcomments_module_w100_recent,diff,comments,module,w100,0.5103594576719577,0.5595396825396826,0.42,0.3401666666666667,0.2316666666666666,0.5532499999999999,0.1609999999999999,0.6240833333333333,0.1095,0.8554999999999999
spark,cross,bge-small,recent,title_qtitle_file_w1000_recent,title,title,file,w1000,0.0047794296270858,0.0183531746031746,0.005,0.0003571428571428,0.01,0.0080270146520146,0.009,0.0083114697802197,0.007,0.0125153388278388
spark,cross,bge-small,recent,title_qdesc_file_w1000_recent,title,desc,file,w1000,0.0082396501068376,0.026922619047619,0.015,0.0021019345238095,0.0133333333333333,0.0105225503663003,0.011,0.0129424221611721,0.0075,0.0230986721611721
spark,cross,bge-small,recent,title_qcomments_file_w1000_recent,title,comments,file,w1000,0.0077495471014492,0.0255059523809523,0.015,0.0021019345238095,0.0133333333333333,0.0099755758281573,0.009,0.011642242494824,0.0075,0.0230120341614906
spark,cross,bge-small,recent,title_qtitle_module_w1000_recent,title,title,module,w1000,0.4542718253968253,0.5014603174603175,0.335,0.2645833333333333,0.2283333333333333,0.5451666666666667,0.163,0.6385000000000001,0.105,0.813
spark,cross,bge-small,recent,title_qdesc_module_w1000_recent,title,desc,module,w1000,0.4960039021164021,0.553156746031746,0.41,0.3276666666666666,0.225,0.5355833333333333,0.168,0.6630833333333334,0.1095,0.8536666666666666
spark,cross,bge-small,recent,title_qcomments_module_w1000_recent,title,comments,module,w1000,0.4686404761904761,0.5259464285714286,0.37,0.2939166666666666,0.2166666666666666,0.51725,0.171,0.6759999999999999,0.107,0.8286666666666668
spark,cross,bge-small,recent,desc_qtitle_file_w1000_recent,desc,title,file,w1000,0.0063575148809523,0.0234642857142857,0.015,0.0022738095238095,0.0083333333333333,0.0078988095238095,0.007,0.0129769345238095,0.0055,0.0218050595238095
spark,cross,bge-small,recent,desc_qdesc_file_w1000_recent,desc,desc,file,w1000,0.0116591237491373,0.037047619047619,0.025,0.0077269345238095,0.0116666666666666,0.0104769345238095,0.013,0.0184659032091097,0.009,0.0238395445134575
spark,cross,bge-small,recent,desc_qcomments_file_w1000_recent,desc,comments,file,w1000,0.012612949663561,0.0384583333333333,0.03,0.0100186011904761,0.0116666666666666,0.0102686011904761,0.013,0.0177606754658385,0.009,0.0231343167701863
spark,cross,bge-small,recent,desc_qtitle_module_w1000_recent,desc,title,module,w1000,0.4538519841269841,0.5041210317460317,0.34,0.2729166666666666,0.2116666666666666,0.5124166666666666,0.17,0.68175,0.1065,0.8296666666666667
spark,cross,bge-small,recent,desc_qdesc_module_w1000_recent,desc,desc,module,w1000,0.5037609126984127,0.5553492063492064,0.405,0.3314166666666666,0.2366666666666666,0.5690833333333333,0.174,0.6894999999999999,0.1105,0.8525833333333332
spark,cross,bge-small,recent,desc_qcomments_module_w1000_recent,desc,comments,module,w1000,0.4874094576719577,0.5375496031746032,0.365,0.2939166666666666,0.24,0.57475,0.18,0.7189166666666665,0.111,0.8600833333333333
spark,cross,bge-small,recent,diff_qtitle_file_w1000_recent,diff,title,file,w1000,0.0065049379960317,0.0255833333333333,0.015,0.0022738095238095,0.0083333333333333,0.0053988095238095,0.01,0.0121269345238095,0.0069999999999999,0.0186633928571428
spark,cross,bge-small,recent,diff_qdesc_file_w1000_recent,diff,desc,file,w1000,0.0136709325396825,0.0397559523809523,0.025,0.0077269345238095,0.02,0.0145915178571428,0.015,0.0206183035714285,0.01,0.0300630952380952
spark,cross,bge-small,recent,diff_qcomments_file_w1000_recent,diff,comments,file,w1000,0.0147515273464458,0.0433055555555555,0.03,0.0100186011904761,0.0183333333333333,0.0137581845238095,0.016,0.0243488095238095,0.0115,0.0299926501035196
spark,cross,bge-small,recent,diff_qtitle_module_w1000_recent,diff,title,module,w1000,0.4745241402116402,0.527468253968254,0.365,0.2929166666666666,0.2233333333333333,0.5457500000000001,0.177,0.7069999999999999,0.107,0.8359166666666666
spark,cross,bge-small,recent,diff_qdesc_module_w1000_recent,diff,desc,module,w1000,0.5414449735449736,0.597843253968254,0.465,0.3826666666666666,0.2466666666666666,0.5955833333333334,0.183,0.7274166666666667,0.11,0.8515833333333334
spark,cross,bge-small,recent,diff_qcomments_module_w1000_recent,diff,comments,module,w1000,0.502857671957672,0.5562837301587301,0.385,0.3101666666666666,0.25,0.5980833333333334,0.185,0.7261666666666667,0.1115,0.8640833333333333
spark,cross,bge-small,recent,title_qtitle_file_all_recent,title,title,file,all,0.1136191248333224,0.2179801587301587,0.16,0.0447252093033423,0.1183333333333333,0.1192603176945248,0.092,0.1490124418775314,0.0705,0.2355452831118511
spark,cross,bge-small,recent,title_qdesc_file_all_recent,title,desc,file,all,0.1622555779507189,0.2857242063492063,0.2,0.0701881382249109,0.1483333333333333,0.1571657050306187,0.126,0.2119165370976352,0.1,0.3333653349501095
spark,cross,bge-small,recent,title_qcomments_file_all_recent,title,comments,file,all,0.2472657900060234,0.3876626984126984,0.285,0.1062270576388303,0.2266666666666666,0.2401672671939455,0.184,0.3041134291300132,0.1445,0.4433490818546685
spark,cross,bge-small,recent,title_qtitle_module_all_recent,title,title,module,all,0.3129847883597884,0.3467956349206349,0.21,0.18125,0.15,0.3658333333333333,0.113,0.45625,0.0819999999999999,0.6341666666666668
spark,cross,bge-small,recent,title_qdesc_module_all_recent,title,desc,module,all,0.4139904100529101,0.4678174603174603,0.31,0.2543333333333333,0.1916666666666666,0.4589166666666666,0.152,0.5920000000000001,0.099,0.7719999999999999
spark,cross,bge-small,recent,title_qcomments_module_all_recent,title,comments,module,all,0.4675901124338624,0.5197321428571428,0.355,0.2889166666666666,0.2266666666666666,0.5343333333333333,0.172,0.6701666666666667,0.1064999999999999,0.8164166666666667
spark,cross,bge-small,recent,desc_qtitle_file_all_recent,desc,title,file,all,0.0983681471792776,0.1854087301587301,0.13,0.0438156377935789,0.0916666666666666,0.0937431588019823,0.0819999999999999,0.1577247151745313,0.059,0.2023126714983652
spark,cross,bge-small,recent,desc_qdesc_file_all_recent,desc,desc,file,all,0.2204723317254336,0.3612400793650793,0.27,0.0977975622975703,0.2016666666666666,0.2123974009286749,0.167,0.2878711798555948,0.1195,0.4029538702044616
spark,cross,bge-small,recent,desc_qcomments_file_all_recent,desc,comments,file,all,0.2996759680563504,0.4311785714285714,0.315,0.1326252398283728,0.2483333333333333,0.2835093301554938,0.218,0.3731528450857894,0.156,0.4933717342174023
spark,cross,bge-small,recent,desc_qtitle_module_all_recent,desc,title,module,all,0.2309376322751322,0.2564583333333333,0.115,0.10375,0.1049999999999999,0.2616666666666666,0.092,0.36625,0.0805,0.6314166666666666
spark,cross,bge-small,recent,desc_qdesc_module_all_recent,desc,desc,module,all,0.4373530092592592,0.4957123015873016,0.33,0.26975,0.2016666666666666,0.4839166666666666,0.155,0.6168333333333333,0.103,0.7965833333333333
spark,cross,bge-small,recent,desc_qcomments_module_all_recent,desc,comments,module,all,0.5473144841269841,0.6136765873015873,0.455,0.3709999999999999,0.2633333333333333,0.631,0.185,0.7339166666666667,0.1105,0.8564166666666666
spark,cross,bge-small,recent,diff_qtitle_file_all_recent,diff,title,file,all,0.178543645113568,0.3062738095238095,0.225,0.0918751231150208,0.1516666666666666,0.1674681123508489,0.128,0.237591842868697,0.0955,0.3261932468408971
spark,cross,bge-small,recent,diff_qdesc_file_all_recent,diff,desc,file,all,0.2647526317450838,0.4134662698412698,0.32,0.1352603408384738,0.2283333333333333,0.2444604729314448,0.185,0.3281228262847907,0.138,0.4597519719597325
spark,cross,bge-small,recent,diff_qcomments_file_all_recent,diff,comments,file,all,0.3013571194979969,0.4388690476190476,0.33,0.1426312558711535,0.25,0.2990507633954565,0.212,0.3832767508981143,0.152,0.4925381600762834
spark,cross,bge-small,recent,diff_qtitle_module_all_recent,diff,title,module,all,0.3794503968253969,0.4314345238095238,0.255,0.2058333333333333,0.1916666666666666,0.465,0.14,0.5604166666666667,0.0915,0.7084999999999999
spark,cross,bge-small,recent,diff_qdesc_module_all_recent,diff,desc,module,all,0.5233080357142857,0.5865277777777778,0.43,0.3545833333333333,0.2366666666666666,0.5780833333333334,0.176,0.6972499999999999,0.11,0.8565833333333334
spark,cross,bge-small,recent,diff_qcomments_module_all_recent,diff,comments,module,all,0.5141106150793651,0.5668730158730159,0.395,0.3266666666666666,0.2533333333333333,0.6005833333333332,0.185,0.7272500000000001,0.1095,0.8522500000000001
spark,cross,bge-small,modn,title_qtitle_file_w100_modn,title,title,file,w100,0.0386334128826969,0.0740674603174603,0.05,0.0157499999999999,0.0383333333333333,0.0446119047619047,0.028,0.0527230158730158,0.019,0.0594097818074598
spark,cross,bge-small,modn,title_qdesc_file_w100_modn,title,desc,file,w100,0.0391947020182341,0.0730138888888888,0.05,0.017445238095238,0.0383333333333333,0.044195238095238,0.029,0.0532361737677527,0.019,0.0583685119661899
spark,cross,bge-small,modn,title_qcomments_file_w100_modn,title,comments,file,w100,0.0390631933036372,0.0748869047619047,0.05,0.0170007936507936,0.035,0.0455007936507936,0.0309999999999999,0.0551969580814782,0.02,0.0605907341884122
spark,cross,bge-small,modn,title_qtitle_module_w100_modn,title,title,module,w100,0.5791133786848073,0.6374007936507936,0.495,0.385970238095238,0.2966666666666666,0.6711964285714287,0.207,0.767327380952381,0.118,0.8430119047619047
spark,cross,bge-small,modn,title_qdesc_module_w100_modn,title,desc,module,w100,0.5962155612244898,0.6547619047619048,0.52,0.4130535714285714,0.3,0.6786071428571429,0.207,0.7700357142857144,0.118,0.8405119047619047
spark,cross,bge-small,modn,title_qcomments_module_w100_modn,title,comments,module,w100,0.6091323696145124,0.6724642857142856,0.55,0.434720238095238,0.2933333333333333,0.6661488095238096,0.207,0.7749464285714286,0.1175,0.8380119047619047
spark,cross,bge-small,modn,desc_qtitle_file_w100_modn,desc,title,file,w100,0.0333767560094791,0.0677261904761904,0.05,0.0153055555555555,0.035,0.0388531746031746,0.024,0.0465198412698412,0.017,0.0575676343361698
spark,cross,bge-small,modn,desc_qdesc_file_w100_modn,desc,desc,file,w100,0.0353939805321384,0.0676448412698412,0.05,0.0181119047619047,0.035,0.0392785714285714,0.024,0.0413896825396825,0.018,0.0570724652540442
spark,cross,bge-small,modn,desc_qcomments_file_w100_modn,desc,comments,file,w100,0.0367668954996186,0.0768234126984127,0.065,0.0213341269841269,0.0349999999999999,0.0348341269841269,0.023,0.0361039682539682,0.019,0.0549186444371799
spark,cross,bge-small,modn,desc_qtitle_module_w100_modn,desc,title,module,w100,0.5960892715419501,0.6622063492063492,0.525,0.4076369047619048,0.2983333333333333,0.6758214285714286,0.203,0.7556607142857142,0.1195,0.8563452380952381
spark,cross,bge-small,modn,desc_qdesc_module_w100_modn,desc,desc,module,w100,0.6313506802721087,0.6986448412698413,0.58,0.4647202380952381,0.3083333333333333,0.7042738095238095,0.204,0.7659880952380952,0.118,0.8450952380952381
spark,cross,bge-small,modn,desc_qcomments_module_w100_modn,desc,comments,module,w100,0.617656746031746,0.6877361111111111,0.56,0.4384702380952381,0.2983333333333333,0.684392857142857,0.209,0.7749166666666667,0.1185,0.8467619047619047
spark,cross,bge-small,modn,diff_qtitle_file_w100_modn,diff,title,file,w100,0.038286547888716,0.0722083333333333,0.055,0.0214166666666666,0.0366666666666666,0.0413531746031745,0.025,0.0450198412698412,0.018,0.0566231898917253
spark,cross,bge-small,modn,diff_qdesc_file_w100_modn,diff,desc,file,w100,0.0387075333535859,0.0705198412698412,0.055,0.0231119047619047,0.0333333333333333,0.0371674603174603,0.025,0.0421039682539682,0.0185,0.0549737183868762
spark,cross,bge-small,modn,diff_qcomments_file_w100_modn,diff,comments,file,w100,0.0400307659126028,0.078422619047619,0.065,0.0257785714285714,0.0366666666666666,0.0398341269841269,0.027,0.0446119047619047,0.018,0.0496744016905007
spark,cross,bge-small,modn,diff_qtitle_module_w100_modn,diff,title,module,w100,0.600452664399093,0.6601309523809524,0.525,0.4109702380952381,0.3016666666666666,0.6818630952380953,0.21,0.7806607142857144,0.1195,0.8530119047619047
spark,cross,bge-small,modn,diff_qdesc_module_w100_modn,diff,desc,module,w100,0.6290578231292517,0.6897777777777777,0.57,0.455970238095238,0.3049999999999999,0.6911488095238094,0.21,0.7817023809523809,0.119,0.8480119047619047
spark,cross,bge-small,modn,diff_qcomments_module_w100_modn,diff,comments,module,w100,0.6214834183673469,0.6846111111111111,0.56,0.443470238095238,0.3,0.6887678571428572,0.212,0.7867023809523809,0.1175,0.8425952380952382
spark,cross,bge-small,modn,title_qtitle_file_w1000_modn,title,title,file,w1000,0.0639578694148224,0.1150753968253968,0.075,0.0321722222222222,0.065,0.0625959694989106,0.054,0.0796043654888856,0.036,0.0990210321555522
spark,cross,bge-small,modn,title_qdesc_file_w1000_modn,title,desc,file,w1000,0.0681317919979288,0.1411031746031746,0.11,0.0377036972512582,0.0716666666666666,0.0599533008353819,0.056,0.0811152055972867,0.0395,0.103939934085173
spark,cross,bge-small,modn,title_qcomments_file_w1000_modn,title,comments,file,w1000,0.0699523048814448,0.1292460317460317,0.09,0.0371203639179248,0.065,0.0696882837174236,0.052,0.0916636805428204,0.0385,0.1156774928513696
spark,cross,bge-small,modn,title_qtitle_module_w1000_modn,title,title,module,w1000,0.5364868669690098,0.586031746031746,0.4,0.3250892857142857,0.2666666666666666,0.6322619047619047,0.196,0.7398214285714286,0.123,0.8899761904761906
spark,cross,bge-small,modn,title_qdesc_module_w1000_modn,title,desc,module,w1000,0.5614476804610733,0.6115932539682539,0.45,0.3750892857142857,0.2666666666666666,0.6326785714285715,0.196,0.7381547619047619,0.123,0.8858095238095238
spark,cross,bge-small,modn,title_qcomments_module_w1000_modn,title,comments,module,w1000,0.5241703987150416,0.5673154761904762,0.395,0.3227083333333332,0.2566666666666666,0.5992261904761904,0.19,0.7013690476190476,0.125,0.8933095238095238
spark,cross,bge-small,modn,desc_qtitle_file_w1000_modn,desc,title,file,w1000,0.0604259145976506,0.1258452380952381,0.095,0.0257277155306567,0.0733333333333333,0.0602615715120736,0.055,0.0721453932458953,0.0365,0.0931145809209654
spark,cross,bge-small,modn,desc_qdesc_file_w1000_modn,desc,desc,file,w1000,0.0652733596587532,0.1364007936507936,0.105,0.0339777155306567,0.07,0.0593181917211329,0.053,0.0728015250544662,0.0395,0.1005135256914281
spark,cross,bge-small,modn,desc_qcomments_file_w1000_modn,desc,comments,file,w1000,0.0753420567111335,0.1473650793650793,0.105,0.0409775793650793,0.08,0.0777347222222222,0.06,0.0905513888888888,0.0415,0.1152960183317372
spark,cross,bge-small,modn,desc_qtitle_module_w1000_modn,desc,title,module,w1000,0.5710983323885109,0.6179742063492063,0.44,0.3691369047619048,0.285,0.6670714285714285,0.1979999999999999,0.7533214285714286,0.1255,0.8997678571428571
spark,cross,bge-small,modn,desc_qdesc_module_w1000_modn,desc,desc,module,w1000,0.6104351379440665,0.6657321428571429,0.52,0.4341369047619048,0.2916666666666667,0.6880654761904762,0.203,0.7711190476190475,0.124,0.8942619047619047
spark,cross,bge-small,modn,desc_qcomments_module_w1000_modn,desc,comments,module,w1000,0.5610907076719576,0.6154305555555556,0.445,0.3586309523809523,0.2766666666666666,0.6500595238095238,0.195,0.7352857142857144,0.1235,0.8849761904761904
spark,cross,bge-small,modn,diff_qtitle_file_w1000_modn,diff,title,file,w1000,0.0607625795384949,0.1206428571428571,0.08,0.023581746031746,0.0716666666666666,0.0564520477025498,0.054,0.0732287265792287,0.0395,0.1093461843346886
spark,cross,bge-small,modn,diff_qdesc_file_w1000_modn,diff,desc,file,w1000,0.0645480461329721,0.1325376984126983,0.09,0.0284984126984127,0.0683333333333333,0.0548716905596927,0.055,0.073205023893026,0.0425,0.1207580259305482
spark,cross,bge-small,modn,diff_qcomments_file_w1000_modn,diff,comments,file,w1000,0.0738018883308089,0.1492559523809524,0.11,0.0389328639179248,0.075,0.071475721060782,0.062,0.0932019115369725,0.0425,0.1234835183317372
spark,cross,bge-small,modn,diff_qtitle_module_w1000_modn,diff,title,module,w1000,0.5917645738851096,0.6384841269841269,0.485,0.4058035714285714,0.2833333333333334,0.6645714285714286,0.205,0.7765357142857142,0.1245,0.8898571428571428
spark,cross,bge-small,modn,diff_qdesc_module_w1000_modn,diff,desc,module,w1000,0.6270063066893424,0.6814007936507935,0.545,0.4533035714285713,0.2916666666666666,0.6905654761904763,0.21,0.796952380952381,0.126,0.9008095238095238
spark,cross,bge-small,modn,diff_qcomments_module_w1000_modn,diff,comments,module,w1000,0.5913289871504158,0.6456468253968254,0.49,0.3994642857142857,0.28,0.6525595238095238,0.2,0.748202380952381,0.126,0.9016428571428572
spark,cross,bge-small,modn,title_qtitle_file_all_modn,title,title,file,all,0.1589159133801301,0.2975277777777778,0.23,0.0766271593038457,0.1666666666666666,0.1501820346824663,0.132,0.189922089862924,0.0985,0.2697569414933879
spark,cross,bge-small,modn,title_qdesc_file_all_modn,title,desc,file,all,0.1850529587081357,0.3325575396825397,0.255,0.0831346983273668,0.1933333333333333,0.1744853286022418,0.166,0.2322889571436633,0.121,0.3126862542113341
spark,cross,bge-small,modn,title_qcomments_file_all_modn,title,comments,file,all,0.2227841774975079,0.3924107142857143,0.295,0.0985051453110103,0.24,0.2218739158428568,0.1889999999999999,0.2761471406634722,0.1365,0.3746322746073475
spark,cross,bge-small,modn,title_qtitle_module_all_modn,title,title,module,all,0.309027305366591,0.3556765873015872,0.23,0.1869642857142857,0.15,0.3567559523809524,0.1139999999999999,0.4492559523809523,0.0754999999999999,0.5598988095238095
spark,cross,bge-small,modn,title_qdesc_module_all_modn,title,desc,module,all,0.3893802366780045,0.4442638888888889,0.305,0.249375,0.1866666666666666,0.45375,0.136,0.5371309523809523,0.0905,0.6765714285714286
spark,cross,bge-small,modn,title_qcomments_module_all_modn,title,comments,module,all,0.4490696145124717,0.5125416666666667,0.375,0.3050892857142857,0.205,0.4913392857142857,0.154,0.5812678571428571,0.1045,0.7666130952380952
spark,cross,bge-small,modn,desc_qtitle_file_all_modn,desc,title,file,all,0.1158185710060256,0.195781746031746,0.15,0.0471412271434957,0.1183333333333333,0.1089218470579632,0.102,0.1501418609118246,0.073,0.2024884981423094
spark,cross,bge-small,modn,desc_qdesc_file_all_modn,desc,desc,file,all,0.197886652371126,0.3480674603174603,0.28,0.0907646966514827,0.215,0.1819149135752718,0.179,0.2481931150485953,0.1275,0.3085793737566208
spark,cross,bge-small,modn,desc_qcomments_file_all_modn,desc,comments,file,all,0.2694931223374505,0.4484305555555555,0.365,0.1332743423772429,0.265,0.2394375645706162,0.225,0.3274350620970833,0.156,0.3974815089081744
spark,cross,bge-small,modn,desc_qtitle_module_all_modn,desc,title,module,all,0.2274797855253212,0.2646349206349206,0.15,0.1194642857142857,0.1033333333333333,0.2469642857142857,0.085,0.3352559523809523,0.068,0.5330535714285713
spark,cross,bge-small,modn,desc_qdesc_module_all_modn,desc,desc,module,all,0.3964856386999244,0.4429722222222222,0.31,0.26375,0.1733333333333333,0.4230059523809524,0.1369999999999999,0.5345119047619048,0.093,0.7132321428571429
spark,cross,bge-small,modn,desc_qcomments_module_all_modn,desc,comments,module,all,0.5163309240362811,0.5729246031746033,0.435,0.3577083333333333,0.2316666666666667,0.557172619047619,0.17,0.6585119047619048,0.1125,0.832029761904762
spark,cross,bge-small,modn,diff_qtitle_file_all_modn,diff,title,file,all,0.1776646927370563,0.2952301587301587,0.21,0.0783845437683913,0.175,0.1718547562540303,0.146,0.2217000565861193,0.108,0.306851121823238
spark,cross,bge-small,modn,diff_qdesc_file_all_modn,diff,desc,file,all,0.2383416885946151,0.404486111111111,0.305,0.1022088515462955,0.2566666666666666,0.2304459439987705,0.206,0.2924194636226219,0.1465,0.3946767544901841
spark,cross,bge-small,modn,diff_qcomments_file_all_modn,diff,comments,file,all,0.2843977896442443,0.4591646825396825,0.365,0.1353675817050257,0.2833333333333333,0.2770289963222641,0.23,0.3482294352104966,0.161,0.4347726589011986
spark,cross,bge-small,modn,diff_qtitle_module_all_modn,diff,title,module,all,0.3573036186696901,0.4152857142857143,0.27,0.2111309523809523,0.1766666666666666,0.4151369047619047,0.131,0.5058511904761904,0.0905,0.6782321428571427
spark,cross,bge-small,modn,diff_qdesc_module_all_modn,diff,desc,module,all,0.4867923752834467,0.5444027777777777,0.405,0.3311309523809523,0.225,0.5374285714285714,0.163,0.6396011904761905,0.1075,0.8022857142857143
spark,cross,bge-small,modn,diff_qcomments_module_all_modn,diff,comments,module,all,0.4993649376417234,0.5485000000000001,0.42,0.34875,0.2233333333333333,0.5388392857142857,0.162,0.6254345238095238,0.111,0.8074940476190475
vscode,cross,bge-small,recent,title_qtitle_file_w100_recent,title,title,file,w100,0.0136097222222222,0.0264305555555555,0.0,0.0,0.0166666666666666,0.0242916666666666,0.012,0.0302916666666666,0.0085,0.0369186507936507
vscode,cross,bge-small,recent,title_qdesc_file_w100_recent,title,desc,file,w100,0.0082946428571428,0.0146805555555555,0.0,0.0,0.01,0.0149583333333333,0.007,0.0174583333333333,0.005,0.021672619047619
vscode,cross,bge-small,recent,title_qcomments_file_w100_recent,title,comments,file,w100,0.0047450396825396,0.0117083333333333,0.0,0.0,0.0083333333333333,0.0059583333333333,0.0069999999999999,0.0134583333333333,0.005,0.0175059523809523
vscode,cross,bge-small,recent,title_qtitle_module_w100_recent,title,title,module,w100,0.8868541666666667,0.8940833333333333,0.83,0.82,0.3166666666666666,0.9375,0.1989999999999999,0.97375,0.101,0.98125
vscode,cross,bge-small,recent,title_qdesc_module_w100_recent,title,desc,module,w100,0.8744375,0.8805833333333334,0.8,0.79,0.325,0.9575,0.1989999999999999,0.97375,0.101,0.98125
vscode,cross,bge-small,recent,title_qcomments_module_w100_recent,title,comments,module,w100,0.8664375,0.8729166666666666,0.785,0.775,0.3216666666666666,0.95,0.2,0.975,0.101,0.98125
vscode,cross,bge-small,recent,desc_qtitle_file_w100_recent,desc,title,file,w100,0.0113144841269841,0.0246369047619047,0.0,0.0,0.015,0.0238154761904761,0.01,0.0245297619047619,0.0075,0.0319186507936507
vscode,cross,bge-small,recent,desc_qdesc_file_w100_recent,desc,desc,file,w100,0.0080813492063492,0.0165833333333333,0.0,0.0,0.0083333333333333,0.0124583333333333,0.008,0.0212083333333333,0.005,0.0222797619047619
