project,task_unit,model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
pulumi,ticket,bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.0632900125723073,0.1676230158730159,0.095,0.0324305114835307,0.0816666666666666,0.0657228264861231,0.074,0.0956938886674627,0.0545,0.1246938731162539
pulumi,ticket,bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.4532486772486772,0.5219027777777778,0.285,0.16325,0.2783333333333333,0.4868333333333333,0.236,0.6755833333333334,0.1775,0.95425
pulumi,ticket,bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.0622454104499662,0.1780257936507936,0.115,0.0327229146301727,0.0866666666666666,0.0691884959089725,0.078,0.0884639542238547,0.055,0.1162402816561427
pulumi,ticket,bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.4649922949735449,0.5502043650793651,0.33,0.1803333333333333,0.2833333333333332,0.5041666666666667,0.2339999999999999,0.6714166666666667,0.177,0.9528333333333332
pulumi,ticket,bge-small,modn,title_file_all_modn,title,file,all,0.108131384858701,0.2134523809523809,0.135,0.0498145671777197,0.1116666666666666,0.1061039879332342,0.095,0.1405015545156494,0.0755,0.2098917098778301
pulumi,ticket,bge-small,modn,title_module_all_modn,title,module,all,0.4033840608465608,0.4970376984126984,0.325,0.2076666666666666,0.2233333333333333,0.3995833333333333,0.186,0.5440833333333334,0.145,0.80925
pulumi,ticket,bge-small,modn,desc_file_all_modn,desc,file,all,0.1256945171563151,0.2527559523809523,0.155,0.0507901378122582,0.135,0.1288234089393414,0.124,0.1676483735334688,0.105,0.2379665093621286
pulumi,ticket,bge-small,modn,desc_module_all_modn,desc,module,all,0.3971587301587301,0.5143670634920635,0.345,0.1881666666666666,0.2433333333333333,0.4072499999999999,0.201,0.5638333333333333,0.1495,0.8215
pulumi,ticket,bge-small,modn,comments_file_all_modn,comments,file,all,0.1250336408345169,0.2578373015873015,0.155,0.0528734711455915,0.1466666666666666,0.1270491614477026,0.128,0.1620602667092306,0.1095,0.2259780465356041
pulumi,ticket,bge-small,modn,comments_module_all_modn,comments,module,all,0.4166175264550265,0.540781746031746,0.385,0.2119166666666666,0.24,0.3907499999999999,0.21,0.5969166666666667,0.152,0.8377500000000001
pulumi,ticket,bge-large,recent,title_file_w100_recent,title,file,w100,0.203303734472263,0.3824444444444445,0.32,0.1327635358632047,0.18,0.2293322493134971,0.119,0.243718757250005,0.0645,0.2565200393012871
pulumi,ticket,bge-large,recent,title_module_w100_recent,title,module,w100,0.6495811507936508,0.6972261904761905,0.525,0.3276666666666666,0.42,0.7560833333333333,0.294,0.8697499999999999,0.168,0.9923333333333332
pulumi,ticket,bge-large,recent,desc_file_w100_recent,desc,file,w100,0.1677497897409059,0.333531746031746,0.28,0.1099579803076491,0.1483333333333333,0.1847090169902648,0.1039999999999999,0.2064920161548429,0.0615,0.2229882742826799
pulumi,ticket,bge-large,recent,desc_module_w100_recent,desc,module,w100,0.6555763888888889,0.7109285714285715,0.575,0.362,0.3733333333333333,0.65775,0.301,0.87875,0.168,0.9923333333333332
pulumi,ticket,bge-large,recent,comments_file_w100_recent,comments,file,w100,0.1691711526745935,0.3546984126984127,0.305,0.1178291443288132,0.1533333333333333,0.1800129466376155,0.104,0.2034179730926419,0.06,0.2226013861707918
pulumi,ticket,bge-large,recent,comments_module_w100_recent,comments,module,w100,0.6630753968253968,0.7168095238095238,0.575,0.357,0.395,0.7060833333333334,0.305,0.89375,0.168,0.9923333333333332
pulumi,ticket,bge-large,recent,title_file_w1000_recent,title,file,w1000,0.177002938025662,0.2870793650793651,0.205,0.0990778873707566,0.1466666666666666,0.1666575146949874,0.115,0.2060309805660339,0.0885,0.2792411932533452
pulumi,ticket,bge-large,recent,title_module_w1000_recent,title,module,w1000,0.5942243386243387,0.6692301587301587,0.515,0.3458333333333332,0.34,0.6385000000000001,0.244,0.73925,0.161,0.9598333333333332
pulumi,ticket,bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.15377562610327,0.2617738095238095,0.175,0.0748199749128441,0.1383333333333333,0.1561288304773299,0.116,0.2067401107014369,0.0755,0.2492456372183681
pulumi,ticket,bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.6844655423280424,0.7282123015873015,0.575,0.36975,0.4166666666666666,0.7550833333333334,0.292,0.8718333333333333,0.17,0.999
pulumi,ticket,bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.1523430248891055,0.2727539682539682,0.19,0.0817281448474847,0.15,0.150477702657781,0.121,0.1946826336755388,0.08,0.24365637367333
pulumi,ticket,bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.7085407407407408,0.7508432539682539,0.605,0.4005833333333333,0.42,0.7652500000000001,0.291,0.8720833333333334,0.17,0.999
pulumi,ticket,bge-large,recent,title_file_all_recent,title,file,all,0.0633296155383777,0.1237341269841269,0.07,0.0279583333333333,0.065,0.0668941589811155,0.051,0.0735735183744454,0.0464999999999999,0.1367368510448899
pulumi,ticket,bge-large,recent,title_module_all_recent,title,module,all,0.4383813492063491,0.4735337301587302,0.24,0.1870833333333333,0.25,0.4884999999999999,0.225,0.6856666666666666,0.153,0.9213333333333332
pulumi,ticket,bge-large,recent,desc_file_all_recent,desc,file,all,0.0896777613101932,0.1936746031746032,0.12,0.0426359063419418,0.0966666666666666,0.0825151189956026,0.088,0.1299422494417418,0.0635,0.172345434357388
pulumi,ticket,bge-large,recent,desc_module_all_recent,desc,module,all,0.5320654100529101,0.6151170634920635,0.43,0.261,0.3383333333333332,0.6225833333333334,0.24,0.7229166666666665,0.156,0.9169166666666666
pulumi,ticket,bge-large,recent,comments_file_all_recent,comments,file,all,0.1302632529624354,0.2697539682539682,0.17,0.0607253080056772,0.1416666666666666,0.1460009181072062,0.115,0.1835975982084124,0.0825,0.2515931324798036
pulumi,ticket,bge-large,recent,comments_module_all_recent,comments,module,all,0.5179771825396826,0.5983948412698412,0.41,0.2576666666666666,0.3066666666666666,0.5730000000000001,0.234,0.7179166666666668,0.1565,0.9269166666666666
pulumi,ticket,bge-large,modn,title_file_w100_modn,title,file,w100,0.0605758610318481,0.1590119047619047,0.125,0.0380911709221314,0.0833333333333333,0.0615561459570882,0.06,0.0648415809484837,0.042,0.0883131367187419
pulumi,ticket,bge-large,modn,title_module_w100_modn,title,module,w100,0.4671800595238095,0.5517103174603175,0.315,0.1885,0.3316666666666667,0.5759166666666666,0.26,0.7205833333333334,0.1595,0.8829166666666666
pulumi,ticket,bge-large,modn,desc_file_w100_modn,desc,file,w100,0.0529463884621356,0.1466587301587301,0.11,0.0266918945449138,0.0783333333333333,0.0584017884107682,0.057,0.0703866156452448,0.039,0.0877684257332005
pulumi,ticket,bge-large,modn,desc_module_w100_modn,desc,module,w100,0.5156748015873016,0.6077936507936507,0.39,0.2353333333333333,0.3433333333333334,0.5978333333333333,0.275,0.7615833333333333,0.1595,0.8829166666666666
pulumi,ticket,bge-large,modn,comments_file_w100_modn,comments,file,w100,0.0564925747307501,0.143345238095238,0.105,0.0285119866692447,0.0799999999999999,0.062213798108858,0.059,0.0691501727219544,0.037,0.0930175969643786
pulumi,ticket,bge-large,modn,comments_module_w100_modn,comments,module,w100,0.5203714285714285,0.6166805555555556,0.415,0.2559166666666666,0.335,0.5724166666666667,0.271,0.7429166666666667,0.1595,0.8829166666666666
pulumi,ticket,bge-large,modn,title_file_w1000_modn,title,file,w1000,0.0955669567816281,0.18175,0.13,0.0584905913978494,0.0933333333333333,0.095642103863878,0.077,0.1167166359653284,0.0559999999999999,0.150455985592439
pulumi,ticket,bge-large,modn,title_module_w1000_modn,title,module,w1000,0.4972011243386243,0.5795317460317461,0.41,0.2571666666666667,0.285,0.4857499999999999,0.2319999999999999,0.6418333333333334,0.1715,0.922
pulumi,ticket,bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.0956007906344223,0.2165119047619048,0.155,0.0633177559000139,0.1033333333333333,0.0985440084407826,0.085,0.1099031948753547,0.064,0.151915273583931
pulumi,ticket,bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.5069729497354497,0.57625,0.38,0.2385,0.295,0.5185,0.241,0.6582499999999999,0.1805,0.9638333333333334
pulumi,ticket,bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.1014603539261125,0.2194464285714285,0.145,0.060681247963506,0.1116666666666666,0.1008846342093495,0.096,0.1228393966678676,0.0685,0.1623757646010097
pulumi,ticket,bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.5016851851851851,0.5859305555555555,0.405,0.2436666666666666,0.2933333333333333,0.5180833333333333,0.235,0.6514166666666666,0.1785,0.948
pulumi,ticket,bge-large,modn,title_file_all_modn,title,file,all,0.1194105309635948,0.2309900793650793,0.155,0.0521287238975857,0.1233333333333333,0.1126515869893107,0.11,0.150165841785473,0.0865,0.2259595103011668
pulumi,ticket,bge-large,modn,title_module_all_modn,title,module,all,0.3854274801587302,0.4805595238095238,0.305,0.1863333333333333,0.2183333333333333,0.3830833333333333,0.1959999999999999,0.5523333333333332,0.143,0.8036666666666666
pulumi,ticket,bge-large,modn,desc_file_all_modn,desc,file,all,0.1477472935715413,0.2874484126984126,0.18,0.0618413468334161,0.1616666666666666,0.1308742940629436,0.152,0.1861305145262942,0.1245,0.2776705532751332
pulumi,ticket,bge-large,modn,desc_module_all_modn,desc,module,all,0.3999823412698413,0.5127123015873016,0.335,0.1819166666666666,0.25,0.4184999999999999,0.2,0.55925,0.1505,0.8256666666666667
pulumi,ticket,bge-large,modn,comments_file_all_modn,comments,file,all,0.1609363254008097,0.3171686507936508,0.225,0.0745589172108101,0.1783333333333333,0.1353899481015738,0.165,0.203498653556278,0.1295,0.2804469358695667
pulumi,ticket,bge-large,modn,comments_module_all_modn,comments,module,all,0.4159365079365079,0.5346845238095238,0.37,0.1971666666666666,0.24,0.4104166666666667,0.207,0.5814999999999999,0.155,0.8491666666666667
rubocop,commit,bge-small,recent,title_file_w100_recent,title,file,w100,0.1066867765669953,0.1898075396825397,0.15,0.0551688311688311,0.1099999999999999,0.1135281385281385,0.085,0.1310281385281385,0.0525,0.1476943347183663
rubocop,commit,bge-small,recent,title_module_w100_recent,title,module,w100,0.6766680555555555,0.7112678571428571,0.58,0.2731666666666666,0.4616666666666666,0.6326666666666667,0.389,0.8948333333333331,0.2095,0.9891666666666667
rubocop,commit,bge-small,recent,desc_file_w100_recent,desc,file,w100,0.1131836019441035,0.206095238095238,0.175,0.0615497835497835,0.1233333333333333,0.122051948051948,0.085,0.1295005411255411,0.051,0.1444229761749489
rubocop,commit,bge-small,recent,desc_module_w100_recent,desc,module,w100,0.6599001984126985,0.703779761904762,0.595,0.2794166666666667,0.4466666666666666,0.5865833333333333,0.372,0.8125833333333332,0.2095,0.9891666666666667
rubocop,commit,bge-small,recent,diff_file_w100_recent,diff,file,w100,0.0956233059410016,0.1691031746031746,0.13,0.0465854978354978,0.1016666666666666,0.0958495670995671,0.074,0.1218517316017316,0.048,0.1472441182681498
rubocop,commit,bge-small,recent,diff_module_w100_recent,diff,module,w100,0.7356597222222223,0.7622678571428572,0.64,0.3344166666666666,0.5149999999999999,0.7336666666666666,0.393,0.9071666666666668,0.2095,0.9891666666666667
rubocop,commit,bge-small,recent,title_file_w1000_recent,title,file,w1000,0.2189009771098634,0.377297619047619,0.31,0.1273212121212121,0.1983333333333333,0.2340474025974026,0.135,0.254850974025974,0.085,0.2936467856987584
rubocop,commit,bge-small,recent,title_module_w1000_recent,title,module,w1000,0.6332144841269841,0.6834464285714286,0.585,0.2648333333333333,0.4233333333333333,0.5383333333333333,0.325,0.6607499999999998,0.211,1.0
rubocop,commit,bge-small,recent,desc_file_w1000_recent,desc,file,w1000,0.2165041323618631,0.3753670634920635,0.315,0.1208558059587471,0.2016666666666666,0.2297700916730328,0.14,0.2635677107206519,0.0854999999999999,0.2934481926251653
rubocop,commit,bge-small,recent,desc_module_w1000_recent,desc,module,w1000,0.6279704365079365,0.6754940476190476,0.565,0.2598333333333333,0.43,0.5514166666666667,0.315,0.6518333333333333,0.211,1.0
rubocop,commit,bge-small,recent,diff_file_w1000_recent,diff,file,w1000,0.2073864410915881,0.3539583333333332,0.3,0.123,0.1883333333333333,0.2178274509803921,0.131,0.2522917366946778,0.0765,0.2785698752228164
rubocop,commit,bge-small,recent,diff_module_w1000_recent,diff,module,w1000,0.6225186507936508,0.6376190476190476,0.505,0.2189999999999999,0.4766666666666667,0.5914166666666667,0.362,0.7596666666666667,0.211,1.0
rubocop,commit,bge-small,recent,title_file_all_recent,title,file,all,0.2869694222840651,0.4220376984126984,0.345,0.1683093073593073,0.2333333333333333,0.3065890692640692,0.1579999999999999,0.3314854978354978,0.095,0.3817971861471861
rubocop,commit,bge-small,recent,title_module_all_recent,title,module,all,0.4990350529100529,0.6085595238095238,0.49,0.2050833333333333,0.365,0.4774166666666666,0.267,0.5842499999999999,0.187,0.8890833333333333
rubocop,commit,bge-small,recent,desc_file_all_recent,desc,file,all,0.2786626082251082,0.4215654761904761,0.35,0.159025974025974,0.2266666666666666,0.2920795454545454,0.158,0.3261866883116883,0.096,0.3844805194805195
rubocop,commit,bge-small,recent,desc_module_all_recent,desc,module,all,0.5023291666666667,0.603001984126984,0.5,0.2275833333333333,0.3583333333333333,0.4543333333333333,0.259,0.55475,0.18,0.8436666666666666
rubocop,commit,bge-small,recent,diff_file_all_recent,diff,file,all,0.2607012092412722,0.3836825396825397,0.3,0.1425416666666666,0.2133333333333333,0.2741369047619047,0.147,0.3004914502164502,0.0984999999999999,0.3911032085561497
rubocop,commit,bge-small,recent,diff_module_all_recent,diff,module,all,0.4654832010582009,0.5195357142857142,0.365,0.1609166666666666,0.3183333333333333,0.4130833333333333,0.294,0.61525,0.1995,0.9173333333333332
rubocop,commit,bge-small,modn,title_file_w100_modn,title,file,w100,0.0521492587439016,0.0989642857142857,0.07,0.0394505772005772,0.0416666666666666,0.0546596274096274,0.036,0.0678760776260776,0.023,0.0808678358678358
rubocop,commit,bge-small,modn,title_module_w100_modn,title,module,w100,0.7279353174603175,0.8015000000000001,0.68,0.3439166666666666,0.4933333333333333,0.7246666666666667,0.386,0.8988333333333333,0.2035,0.94225
rubocop,commit,bge-small,modn,desc_file_w100_modn,desc,file,w100,0.0451308182773633,0.0953730158730158,0.055,0.0290458152958152,0.045,0.0457167900537465,0.037,0.0540438657558222,0.025,0.0829010086129651
rubocop,commit,bge-small,modn,desc_module_w100_modn,desc,module,w100,0.714020238095238,0.781720238095238,0.65,0.3226666666666666,0.4983333333333333,0.7325833333333334,0.384,0.8925833333333333,0.2035,0.94225
rubocop,commit,bge-small,modn,diff_file_w100_modn,diff,file,w100,0.0395848901429258,0.0786091269841269,0.055,0.0302958152958152,0.0333333333333333,0.038036075036075,0.03,0.0523662818662818,0.0195,0.0600708273208273
rubocop,commit,bge-small,modn,diff_module_w100_modn,diff,module,w100,0.6814448412698413,0.7328888888888888,0.58,0.2868333333333333,0.5016666666666666,0.7130833333333334,0.387,0.8975833333333333,0.2035,0.94225
rubocop,commit,bge-small,modn,title_file_w1000_modn,title,file,w1000,0.1092232399971012,0.2025218253968254,0.155,0.066812504524461,0.0833333333333333,0.1030177113546678,0.065,0.1351627329996895,0.0475,0.1923752149621714
rubocop,commit,bge-small,modn,title_module_w1000_modn,title,module,w1000,0.7131560515873017,0.7701309523809524,0.62,0.33375,0.495,0.7280833333333334,0.3710000000000001,0.87075,0.2035,0.94225
rubocop,commit,bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.1245815961605299,0.2339464285714285,0.195,0.0868916892286457,0.0966666666666666,0.1225329229948795,0.072,0.1426977859097424,0.0525,0.1939287654776785
rubocop,commit,bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.6807874999999999,0.7439166666666667,0.565,0.2716666666666666,0.4883333333333333,0.7155833333333333,0.372,0.8761666666666668,0.2035,0.94225
rubocop,commit,bge-small,modn,diff_file_w1000_modn,diff,file,w1000,0.117308913465474,0.1969484126984127,0.14,0.0707599206349206,0.0933333333333333,0.1292845719095719,0.071,0.1518473816843382,0.048,0.1794696159315724
rubocop,commit,bge-small,modn,diff_module_w1000_modn,diff,module,w1000,0.6332359126984126,0.6692222222222222,0.445,0.2148333333333333,0.48,0.705,0.378,0.8803333333333333,0.2035,0.94225
rubocop,commit,bge-small,modn,title_file_all_modn,title,file,all,0.3088635784486996,0.476922619047619,0.41,0.1950684569054134,0.2483333333333333,0.329921631508588,0.17,0.3617103219847785,0.1014999999999999,0.4108077546447111
rubocop,commit,bge-small,modn,title_module_all_modn,title,module,all,0.6579991071428571,0.7107063492063491,0.56,0.2843333333333333,0.4533333333333333,0.6655833333333334,0.357,0.8489166666666667,0.208,0.9704166666666666
rubocop,commit,bge-small,modn,desc_file_all_modn,desc,file,all,0.322596494288906,0.4956507936507936,0.415,0.1971941391941391,0.255,0.339280758492715,0.178,0.3830152462272028,0.1075,0.4425602197721763
rubocop,commit,bge-small,modn,desc_module_all_modn,desc,module,all,0.6387249007936507,0.6865654761904761,0.525,0.2651666666666666,0.4416666666666667,0.6405833333333334,0.35,0.8194999999999999,0.209,0.9766666666666666
rubocop,commit,bge-small,modn,diff_file_all_modn,diff,file,all,0.2460939892056222,0.3900257936507936,0.285,0.1159494047619047,0.2283333333333333,0.2830518970763536,0.162,0.3479507066001631,0.093,0.3840678001547566
rubocop,commit,bge-small,modn,diff_module_all_modn,diff,module,all,0.5266400793650794,0.5610238095238096,0.36,0.18225,0.3266666666666666,0.4895833333333333,0.3340000000000001,0.7874166666666668,0.213,0.99125
